Word,Sentiment
gjysmë i fortë,-1
gjysmëshkolluar,-1
gjysmëunar,1
kocka semilunare,-1
seminifere,1
gjysëm,1
semiopake,1
gjysmëparazit,1
gjysmëparazitare,1
gjysmëpërshkueshëm,-1
gjysmëpolitike,-1
gjysmë të ngurtë,-1
gjysmë të aftë,1
gjysmë e ëmbël,-1
gjysmëtokësor,-1
gjysmëzanore,-1
dërgoni,1
dërgo përreth,1
duke dërguar,-1
plakje,1
plakjes,1
i moshuar,-1
seneschal,1
senile,1
psikoza senile,1
pleqëri,-1
i lartë,1
nënpunës i lartë,1
qytetar i moshuar,1
vjetërsia,1
senorita,1
ndjeshme,-1
ndjesi,1
sensacionale,1
sensacionalizmin,-1
sensacionalizoj,-1
në mënyrë sensacionale,1
ndjesi,1
kuptim,-1
ndjenjë përshtypje,-1
sens humori,1
ndjenjën e qëllimit,1
ndjenja e përgjegjësisë,1
ndjenjën e së drejtës dhe të gabuarës,1
ndjenjën e turpit,1
sens tagger,1
e pakuptimtë,-1
pa kuptim,1
ndjeshmëri,-1
e ndjeshme,1
ndjeshmëri,1
në mënyrë të ndjeshme,1
ndjerë,1
e ndjeshme,1
me ndjeshmëri,1
ndjeshmëri,1
sensibilizoj,1
sensibilizues,-1
humbja e dëgjimit sensorineural,1
shqisore,1
sensuale,1
sensualizëm,1
sensualiste,1
sensualizoj,-1
sensualiteti,1
ndijore,1
në mënyrë sensuale,1
sensualiteti,-1
i ndjeshëm,-1
në mënyrë të ndjeshme,1
i ndjeshëm,1
ndjenjë,-1
sentimentale,1
sentimentalizmi,1
sentimentaliste,1
sentimentalizmi,-1
sentimentalizoj,1
sentimentalisht,1
kuti roje,-1
veçuar,-1
të ndara,-1
ndarëse,1
sepia,-1
sepiidae,1
septet,1
septike,-1
septicemia,1
septikemike,1
murtaja septikemike,-1
shtatëvjeçare,1
varrore,-1
sepulture,-1
pasoja,-1
pasoja,-1
në mënyrë sekuenciale,1
të sekuestruara,1
serendipitoze,1
serendipity,1
i qetë,1
qetësisht,1
qetësi,-1
qetësi,-1
rreshter i klasit të parë,1
në mënyrë serike,1
sericea lespedeza,-1
serioze,-1
seriokomike,1
serioze,1
muzikë serioze,1
seriozisht,1
serioziteti,-1
rreshter në ligj,1
predikoj,1
gjarpër,1
adhurimi i gjarprit,-1
gjethe e dhëmbëzuar,1
dhëmbëzimi,1
dhëmbëzuar,1
globulina serike,-1
shërbëtor,-1
shërbejnë,1
shërbejnë mirë,1
shërbimi,-1
tavan shërbimi,-1
stafi i shërbimit,1
stacion servisi,1
i sherbyeshem,1
servil,1
servituti,-1
sesile,-1
vendosur,-1
vë mënjanë,-1
le menjane,1
vendosur poshtë,1
vendosur mbi,-1
teoria e grupeve,1
vendosur në,1
ngritur,1
prapambetje,-1
pengesat,-1
sete quedas,1
vendosen,1
vendosën,1
zgjidhje,-1
konfigurimi,-1
karkaleca shtatëmbëdhjetëvjeçare,-1
kryqëzata e shtatë,-1
adventizmi i ditës së shtatë,1
ndërprerës,-1
e ndashme,1
disa,-1
disa,1
të rënda,-1
sindromi i rëndë akute i frymëmarrjes,-1
rëndë,-1
ashpërsia,-1
gazi i kanalizimeve,-1
seksi apel,1
dëshira seksuale,1
çrregullim i lidhur me seksin,-1
seksi i uritur,1
seksagenar,1
sexcapade,1
seksuar,1
seksi,1
seksizmin,-1
pa seks,-1
mungesa e seksit,-1
sekstetë,1
sexton,1
seksuale,1
abstenimi seksual,1
zgjimi seksual,1
karakteristikë seksuale,1
kulmin seksual,1
pushtimi seksual,1
dëshira seksuale,1
ngacmim seksual,1
imoraliteti seksual,1
dashuri seksuale,1
perversion seksual,1
marrëdhënie seksuale,1
nxitja seksuale,-1
seksualisht,1
tërheqëse seksualisht,1
seksi,1
sh*t,-1
në mënyrë të shkathët,1
i lënë pas dore,-1
hije,-1
hijeshi,1
hijezim,-1
hije,-1
me hije,-1
me hije,1
morra bosht,1
shag,1
në mënyrë të ashpër,1
i ashpër,-1
historia e qenit të ashpër,-1
flokë të ashpër,1
shehadeti,1
shkund,-1
shkund,-1
e tundshme,1
shkundje,1
i tronditur,-1
me lëkundje,1
lëkundje,1
dridhje paralizë,-1
shaktizëm,-1
i lëkundur,-1
i cekët,1
draft i cekët,-1
cekët,1
cektësia,-1
mashtrim,-1
shaman,1
shamash,-1
rrëmujë,-1
shambolik,-1
shambolikisht,1
turp,-1
i turpëruar,-1
i turpëruar,1
me turp,1
e turpshme,-1
me turp,-1
turpësia,-1
i paturpshëm,-1
paturpësisht,-1
paturpësi,-1
shamer,-1
fyell,-1
kalë i vogël i këmbëve,-1
shanny,-1
formë,1
formësoj,1
formësuar,1
pa formë,-1
pa formë,1
pa formë,-1
me forma,1
formësimin,1
ndajnë,1
të përbashkëta,1
shareware,1
ndarjen,-1
peshkaqeni,-1
i mprehtë,1
i mprehtë me qoshe,1
me veshë të mprehtë,1
sy të mprehtë,1
gjymtyrë të mprehtë,1
me shikim të mprehtë,1
shikim i mprehtë,1
gjuhë e mprehtë,-1
me dhëmbë të mprehtë,1
mprehin,-1
më të mprehta,1
më të mprehta,1
ashpër,1
mprehtësia,1
gjuajtës i mprehtë,1
i mprehtë,1
thyej,-1
ajo djall,1
këllëf,1
dele,1
miza e deleve,1
kalbja e deleve,-1
rriqra e deleve,1
delesh,1
me dele,1
mendjemadhësi,-1
si dele,-1
i tejdukshëm,-1
rrjetë fletësh,-1
si fletë,-1
çarçafë,1
shegetz,-1
guaskë,-1
entitet guaskë,-1
goditje e predhave,-1
granatuar,-1
shelley,1
predha,1
i papërshkueshëm nga guaska,1
strehë,-1
tendë strehimi,-1
të strehuar,-1
punëtori e strehuar,-1
shema,-1
shemale,-1
shemozzle,-1
shaka,-1
byrek bariu,-1
mburojë,-1
në formë mburoje,1
të mbrojtura,-1
ndërrim,1
në mënyrë të ndryshueshme,1
ndërrueshmëri,-1
duke u zhvendosur,-1
i pandryshueshëm,-1
pandryshueshmëri,1
i ndryshueshëm,-1
shigella dysenteriae,-1
shigeloza,1
shiizmi,1
në mënyrë të çuditshme,1
vezullim,-1
vezullues,1
vezullues,1
vezullues,1
i shëmtuar,-1
splints shin,-1
shkëlqejnë,1
shkëlqejnë në,1
ndriçues,-1
herpes,-1
në mënyrë të çuditshme,-1
shkëlqen,1
shintoizëm,-1
shintoist,-1
shintoiste,-1
me shkëlqim,1
anijembytje,-1
shirk,-1
shirker,-1
shiringing,-1
këmishë,1
ballë këmishë,1
mëngë këmishë,-1
këmishë këmishë,1
mut,-1
muti,-1
pa dreq,-1
mut,-1
punë mut,-1
shivare,1
të dridhura,-1
të dridhura,-1
shlep,-1
shlimazel,-1
shlock,-1
shlockmeister,-1
shnook,-1
shnorrer,1
i këputur,-1
shoku,-1
trajtimi i shokut,-1
shokuese,1
i tronditur,1
tronditëse,-1
tronditëse,1
në mënyrë tronditëse,-1
në mënyrë të dobët,1
i dobët,-1
jakë këpucësh,-1
këpucëve,-1
lidhëse këpucësh,-1
gjuaj,-1
gjuaj për,1
gjuaj lart,1
qitje brake,-1
shopaholic,-1
vjedhje dyqani,-1
i shkurtër,-1
ndryshim i shkurtër,-1
qark i shkurtër,-1
datë e shkurtër,1
me vesh të shkurtër,1
jetëshkurtër,-1
Game te shkurter,-1
me hundë të shkurtër,1
subjekt i shkurtër,1
me temperament të shkurtër,-1
mungesa,-1
biskota me bukë të shkurtër,1
shkurtim,-1
mangësi,-1
mangësitë,-1
shkurtore,1
shkurtojnë,-1
shkurtues,1
së shpejti,1
shkurtësia,1
dritëshkurtër,-1
miopi,-1
e qëlluar,1
sup,-1
këllëf sup,-1
jastëk shpatullash,-1
copë sup,1
bërtas,-1
shtyj,-1
largohem,-1
lëkundje,-1
shfaqje,1
nxjerr në pah,-1
shfaqem,1
vitrinë,1
përballje,-1
dush poshtë,-1
dush,-1
me shfaqje,1
shfaqje,1
showman,1
spektakël,1
ekspozitë,1
tregtar,1
bie në sy,1
mendjemprehtë,-1
me përmasa mendjemprehtë,1
mendjemprehtë,1
me zgjuarsi,1
mendjemprehtësi,1
mendjemprehtë,-1
me mendjemprehtësi,1
ulërimë,-1
bërtiti,-1
duke bërtitur,1
i mprehtë,1
mprehtësi,1
rrëqethëse,1
gjalpë karkalecash,-1
karkaleca,-1
tkurret,-1
të tkurret,1
zbehet,1
rrudhet,-1
qefin,-1
i mbuluar me qefin,-1
mbytet e marta,1
ngre supet,-1
heq supet,1
i tkurrur,1
shtik,1
shucks,-1
duke u dridhur,-1
drithërues,-1
riorganizues,-1
shmangen,1
shmangej,-1
mbyll brenda,-1
mbyll gojën,-1
qepen,1
mbyllura,-1
fier bari,1
shwa,-1
i turpshëm,1
strukur larg nga,-1
person i turpshëm,1
ndrojtja,-1
sialadenitis,-1
bashkëtingëllore sibilante,1
sibilate,1
sibilim,-1
sibilinë,1
sic,-1
i sëmurë,-1
shtrat i sëmurë,-1
dhimbje koke e sëmurë,-1
shaka e sëmurë,-1
pushim mjekësor,-1
lista e të sëmurëve,-1
çantë e sëmundjes,-1
sëmundjet,-1
i sëmurë,-1
të sëmurë,-1
në mënyrë të sëmurë,-1
i sëmurë,-1
sëmundja e qelizave drapër,-1
të sëmurë,-1
sëmundje,-1
anësor,-1
efekte anesore,-1
anën e viçit,-1
anën e derrit,-1
arme anësore,1
bufe,1
ndihmës,1
anash,1
sideroblast,-1
siderociti,-1
sideropenia,-1
ndarja anësore,1
rrugë anësore,-1
anashkaluar,-1
i pandarë,1
rrethimi,-1
sierra,-1
pisha sierra lodgepole,1
shoshit,-1
shikimi,1
shikimi,-1
i pashëm,1
sylexues,-1
vështrimi,-1
shenjë,1
sinjal,1
niveli i sinjalit,1
sinjalizimi,1
sinjalizoj,1
tabela,1
rëndësinë,1
domethënëse,1
në mënyrë të konsiderueshme,1
nënshkrues,1
sigyn,-1
heshtje,-1
i heshtur,-1
i heshtur,1
hesht,-1
silicidi,-1
gome silikoni,1
silikoza,-1
gjëndër mëndafshi,-1
në mënyrë të mëndafshtë,1
fara e krimbit të mëndafshit,-1
budallaqe,-1
marrëzi,1
budallaqe,-1
stinë pa kuptim,1
baltë,-1
epoka e argjendit,-1
plumb argjendi,-1
kordon argjendi,-1
rreshtim argjendi,-1
e argjendtë,-1
trup i argjendtë,-1
gri argjendtë,-1
gjethe argjendi,1
simal,-1
i ngjashëm,-1
shëmbëlltyrë,-1
ziej,-1
ziej poshtë,-1
simnel,-1
thjeshte,-1
zbutës,-1
në mënyrë të thjeshtë,-1
thjeshtë,-1
frakturë e thjeshtë,-1
interes i thjeshtë,1
fletë e thjeshtë,-1
me mendje të thjeshtë,-1
fobi e thjeshtë,1
fjali e thjeshtë,-1
sheqer i thjeshtë,-1
më e thjeshtë,1
më e thjeshta,1
i thjeshtë,1
thjeshtësi,1
thjeshtimi,1
thjeshtuar,1
thjeshton,1
thjeshtoj,1
duke thjeshtuar,1
thjeshtëzim,-1
e thjeshtuar,-1
në mënyrë të thjeshtuar,-1
thjesht,1
simulacrum,1
simulojnë,1
të simuluara,-1
simulimi,-1
mashtrim elektronik simulativ,-1
mëkat,-1
sinbad marinari,-1
të sinqertë,1
sinqerisht,1
sinqeriteti,1
sine vdes,-1
sine qua non,1
sinecure,-1
gjilpërë,-1
i mprehtë,1
mëkatar,-1
në mënyrë mëkatare,-1
këndoj,1
i këndshëm,1
vetëm me dorë,-1
mendje e vetme,1
me një distancë të vetme,-1
ndarje të vetme,-1
beqaria,-1
këndon,-1
njëjës,-1
singulariteti,1
singularizoj,1
ogurzi,-1
ogurzi,-1
lavaman,1
futem,1
i zhytur,1
duke u fundosur,-1
ndjenjë fundosjeje,-1
magji e fundosjes,1
pa mëkate,1
duke mëkatuar,1
sinuate,1
dhimbje koke sinusale,-1
sinus sigmoideus,-1
sinus venosus sclerae,1
sinusit,-1
sinusoid,-1
në mënyrë sinusoidale,1
gllënjkë,1
sipuncula,1
zotëri Frederik grant banting,1
zotëri Galahad,1
zotëri Xhejms i ri Simpson,1
zotëri John Falstaff,-1
zotëri lancelot,1
zotëri Philip Sidney,1
këngë sirene,-1
sirrah,-1
sissyish,1
sistrurus,1
sizife,-1
ulu përreth,-1
rri pranë,1
rri jashtë,-1
sita,1
sitta,-1
sitta europaea,1
ulur,-1
rosë e ulur,-1
situatë,-1
sivaizëm,-1
baroni i gjashtë Bajroni i Rochdale,-1
shqisa e gjashtë,1
madhësia,1
me përmasa,-1
cëcëritje,-1
cëcëritës,1
skarë,-1
skedadë,1
skelete,-1
skeptik,1
skeptik,1
në mënyrë skeptike,1
skepticizëm,1
në mënyrë skicuese,1
skicë,1
skicë,-1
hark i anuar,-1
sy anuar,1
shtrembërim,-1
maskë për ski,-1
park skish,-1
pistë skijimi,-1
rrëshqitës,-1
shkathtësi,1
i aftë,1
tigani,1
i aftë,1
me mjeshtëri,1
shkathtësi,1
skrem off,1
skremoj mbi,1
pallto me skarë,-1
shkumës,-1
kursej,-1
në mënyrë të pakët,1
i pakët,-1
lëkurë të thellë,1
shpërthimi i lëkurës,1
lëkurë mbi,-1
ndjesia e lëkurës,-1
stralli i lëkurës,-1
lëkure,-1
lëkurë të dobët,-1
i dobët,1
zhytje e dobët,-1
kaloni,-1
kapërceni,-1
ton skipjack,-1
skaj i tasses,-1
skaj,1
skiator,1
i rremë,-1
në mënyrë të shkretë,1
kërcitje,1
kafkë,1
skulker,-1
kafka dhe kockat e kryqëzuara,-1
skunkweed,-1
qielli i lartë,1
hedhje me parashutë,1
qielli i qiellit,1
plogështi,-1
përtaci,-1
ujë i dobët,-1
zbehet,1
zbehet,-1
me plogështi,1
plogështi,-1
përplasje,1
përplasje përplasjeje,-1
slam dunk,-1
përplaset,1
slammin,1
shpifje,-1
shpifës,-1
shpifëse,-1
në mënyrë të shpifur,-1
shpifjet,-1
zhargon,-1
term zhargon,-1
me zhargon,1
gjuha,-1
zhargon,1
shuplakë,-1
shuplakë,1
me shuplakë,1
slapstick,1
prerë,1
i prerë,1
prerës,1
prerje,1
slat,1
rrasa e zezë,-1
çati me rrasa,-1
shpifje,-1
rrasa,-1
therje,-1
i therur,-1
thertore,-1
skllav,-1
robërore,1
skllevër,-1
skllavërore,-1
skllavërisht,1
sallata,1
vrasin,-1
vrasës,-1
duke vrarë,-1
përtacisë,1
i përgjumur,-1
të hijshme,1
të hijshme,1
shkëlqim,-1
çrregullimi i gjumit,-1
fle vonë,-1
fle jashtë,-1
çrregullimi i terrorit të gjumit,-1
fle me,1
gjumë,1
i përgjumur,1
duke fjetur,-1
duke fjetur përreth,1
Bukuroshja e Fjetur,-1
pa gjumë,-1
person pa gjumë,1
pa gjumë,1
sëmundje të përgjumur,-1
me mëngë,-1
i hollë me krahë,1
hollësisë,1
feta,1
i shkëlqyeshëm,-1
revistë e shkëlqyeshme,1
i lëmuar lart,1
më i lëmuar,1
shkëlqyeshëm,-1
shkathtësia,1
keel rrëshqitëse,1
e lehtë,-1
zbehje,-1
paksa,1
vogëlsi,1
të hollë,-1
shans i vogël,-1
zhul,-1
dobësi,-1
hollë,1
rrëshqitës,-1
rrëshqitje,-1
rrëshqitje e gjuhës,-1
rrëshqet,1
rrëshqitje,1
shapka,-1
pantofla orkide,-1
të rrëshqitura,-1
rrëshqitje,1
çarje,1
rrëshqitëse,1
slivovitz,1
slog,-1
slogane,1
i ndyrë,-1
slogging,-1
slogët,-1
sloooooooooooooow,-1
ngadalë,-1
ngadalë,-1
i ngadalshëm,-1
pjerrësi,-1
në mënyrë të shkujdesur,1
shkujdesje,-1
i lëngshëm,-1
shitës i shpateve,-1
slot,1
përtaci,-1
përtac,-1
përtaci,-1
i plogësht,-1
plogësht,1
i plogësht,-1
llucë,-1
llum dëshpërimi,-1
largoj,1
plogështi,-1
në mënyrë të plogët,-1
person i zhveshur,-1
i ngadalshëm,-1
lëvizje e ngadaltë,-1
ngadalëso,-1
mendjelehtë,1
mendje e ngadaltë,1
ngadalësuar,-1
më i ngadalshëm,-1
më i ngadalshëm,-1
ngadalë,-1
ngadalësia,-1
ngadalë,-1
i ngadalshëm,-1
ngadalëwww,-1
llum,-1
goditje e fortë,-1
plogësht,-1
dembel,-1
i plogësht,-1
në mënyrë të plogësht,1
plogështi,1
sluicing,-1
zona e lagjeve të varfëra,-1
dremit,-1
i përgjumur,1
i rrëmujshëm,-1
rënia,-1
rrënimi,-1
rrënimi,-1
shpifje,-1
llucë përreth,-1
i llumur,-1
zuskë,-1
zuskë,-1
plogështi,1
dinak,-1
slyboots,-1
shkumë,-1
i vogël,-1
ndryshim i vogel,-1
me veshë të vogël,1
i vogël për foshnjën e moshës gestacionale,-1
fruta të vogla,1
sasi e vogël e papërcaktuar,-1
mendjevogël,1
shkallë të vogël,-1
kohë të vogël,-1
më të vogla,-1
i vogël,-1
vogëlsia,1
i zgjuar,-1
i zgjuar si kamxhiku,1
para të zgjuara,-1
më i zgjuar,1
më i zgjuari,1
me zgjuarsi,1
zgjuarsi,-1
thyej,-1
goditja e thyer,1
thyej,-1
i pakët,-1
sfumatur,-1
njollosje,-1
fjalë njollosje,1
erë,-1
erë,-1
duke nuhatur,-1
shishe me erë,-1
erë,-1
me erë të keqe,-1
erë,-1
i qeshur,-1
buzëqeshje,1
buzëqesh,1
duke qeshur,1
duke qeshur,1
buzëqeshje,-1
buzeqesh,1
qesharak,-1
godas,-1
kovaç,1
i goditur,1
tymi,-1
pa duhan,1
pa tym,1
perde tymi,-1
pirja e duhanit,1
i tymosur,-1
kuarc i tymosur,-1
më digjen,-1
duke u djegur,-1
i qetë,1
e lëmuar,-1
trup i lëmuar,-1
flokë të lëmuara,-1
muskul i lëmuar,-1
sheshoj,1
lëkurë të lëmuar,1
e folur e qetë,1
me teksturë të lëmuar,1
zbutur,1
më të lëmuara,1
zbut,1
më i lëmuar,1
pa probleme,1
butësi,-1
mbyt,-1
i mbytur,-1
më digjen,1
duke u djegur,1
duke u përvëluar,-1
njollos,-1
i njollosur,-1
njollosjet,-1
njollosje,-1
i njollosur,-1
i vetëkënaqur,-1
kontrabandë,-1
kontrabandist,-1
kontrabandë,1
kontrabandë,-1
ndyrë,-1
kërpudhat smut,-1
më i përvëluar,-1
më i ndyrë,-1
marrëzi,-1
i njollosur,-1
grimcë,-1
snafu,-1
pengesë,1
i kapur,-1
rrëmujë,-1
pengesat,-1
gjalpë kërmilli,-1
gjarpër,-1
sytë e gjarprit,1
gjarpër në bar,-1
gropë gjarpri,-1
bimë gjarpri,-1
helm gjarpri,-1
kafshimi i gjarprit,-1
këputje,1
fasule snap,1
këputëse,1
këput,-1
në mënyrë të shpejtë,-1
i shpejtë,-1
kurth,-1
i zymtë,-1
gërhas,-1
rrëmbej,-1
rrëmbej,1
rrëmbyes,1
i çuditshëm,1
vjedhës,1
tinëzisht,-1
tinëzisht,1
i poshtër,-1
tallje,-1
përqeshëse,-1
me tallje,-1
teshtimë,-1
teshtitur,1
nuhas,1
shapkë,1
snajper pushkë,1
shaj,-1
gërshërë,-1
gërhitës,1
sno mace,1
snob,-1
snob,-1
snobizëm,-1
snob,-1
snob,-1
snobët,-1
snooker,-1
përgjakësi,-1
i përgjakshëm,-1
përbuzje,-1
përgjumje,-1
gërhij,-1
gërhitës,-1
gërhitës,-1
njollë,-1
i njollosur,-1
hundë të gërvishtur,-1
borë,1
stuhi bore,1
me borë,-1
ngërç,-1
hundë gërvishtëse,1
thith,-1
snuffly,-1
i rehatshëm,1
strukem,1
duke u strukur,-1
rehati,1
kështu cal,-1
kështu kështu,1
si të thuash,1
thith,-1
sapuni,-1
fluturues,1
qaj,-1
gjëra të qara,1
duke qarë,-1
esëll,-1
kthjellohem,-1
kthjelluese,-1
i kthjellët,-1
sobersides,1
sokage,-1
i shoqërueshëm,1
shoqërueshmëria,-1
në mënyrë shoqërore,1
sociale,-1
antropologu social,1
alpinist social,1
mbledhje shoqërore,1
reformator social,-1
sezoni social,1
Punë sociale,-1
socializimi,1
socialist,1
sociobiologjikisht,1
sociobiolog,1
socio-ekonomikisht,1
sociolinguistikisht,1
sociologjikisht,1
departamenti i sociologjisë,1
personalitet sociopatik,1
prizë,1
ironi sokratike,1
ligji i sodit,-1
biskotë me sode,1
sodomi,1
i butë,1
çeliku i derdhur i butë,-1
drogë e butë,-1
flokë të butë,1
lajme të buta,-1
opsion i butë,-1
pedale e butë,-1
shes soft,-1
gaforre me lëvozhgë të butë,-1
breshkë me lëvozhgë të butë,-1
sapun i butë,-1
saldim i butë,-1
e folur e bute,-1
Vend i butë,1
ujë të butë,-1
zbuten,-1
i zbutur,1
më të butë,1
kokëbutë,1
zemërbutë,-1
butësisht,1
butësi,-1
gabim i softuerit,-1
i butë,-1
i lagur,-1
Soignee,1
dheu,-1
ndërtimi i tokës,-1
i huaj,1
ngushëllim,1
ngushëllim,-1
solanum,-1
solanum crispum,-1
kalendari diellor,-1
solarize,-1
shitur,1
e shitur,1
ushtari,1
tabani,1
solea solea,1
soled,-1
pa thembra,1
solemne,1
solemniteti,-1
solemnizoj,1
solemnisht,1
solenogaster,-1
solenopsis,-1
Kërkoj,1
nxitje,1
kërkues,-1
në mënyrë të përkushtuar,1
përkujdesje,-1
të ngurta,-1
me thundra të forta,1
solidariteti,1
duke u ngurtësuar,-1
në mënyrë solide,1
qëndrueshmëri,1
vetmia,-1
i vetmuar,-1
valë soliton,-1
solo,-1
solomonike,-1
tretshmëria,1
i tretshëm,-1
tretshmëria,1
zgjidhje,1
e zgjidhshme,-1
tretës,1
soman,1
somatogjene,1
somatotipi,1
e zymtë,-1
e zymtë,-1
në mënyrë të zymtë,1
përgjumje,-1
disa,1
disa të tjera,-1
disi,-1
disastezi,-1
dikur,-1
disi,-1
diku,-1
somnilokuist,-1
i përgjumur,1
në përgjumje,1
sonatinë,1
këngë dhe valle,1
këndshmëri,1
sonet,1
me zë të lartë,1
së shpejti,-1
se shpejti,-1
më shpejt,1
blozë e zezë,-1
qetësues,1
qetësojnë,1
qetësues,-1
qetësues,1
blozë,-1
blozë,-1
sop,1
sofist,-1
sofistik,-1
i sofistikuar,1
i sofistikuar,1
sofistikimi,1
sofokliu,1
i përgjumur,-1
larje,-1
i kulluar,1
sopranino,1
sorbat,1
sorbefacient,1
sorbiane,1
magjia,-1
i ndyrë,-1
ndyrë,1
i lënduar,-1
sytë e lënduar,-1
dhimbje të fytit,-1
rëndë,-1
hidhërim,-1
lëpjetë,-1
keqardhje,1
pikëllim,-1
pikëllues,-1
i pikëlluar,-1
me pikëllim,1
pikëllim,-1
pikëlluese,-1
me fal,1
rendit,1
sorus,1
e zbehtë,1
në mënyrë të pakëndshme,1
ngopje,-1
subret,1
souchong,-1
suffle si,-1
i kërkuar,1
shpirt shkaterrues,-1
copë shpirti,1
shpirtëror,-1
me shpirt,1
pa shpirt,-1
pa shpirt,1
tingull,1
zë gjumë,-1
zë jashtë,-1
zë jashtë,1
ndotja e zërit,-1
niveli i presionit të zërit,1
projeksioni i zërit,1
tingëllues,1
kumbues,-1
pa zë,-1
me zë të lartë,1
shëndoshë,1
i papërshkueshëm nga zëri,-1
supë,-1
supë,-1
supë,1
i thartë,-1
rrush i thartë,1
portokalli kosi,1
kripë e thartë,-1
shije të thartë,-1
i thartuar,-1
krem kosi,-1
i thartë,1
thartirë,-1
kosi,-1
souse,-1
soutache,-1
jug qendror,-1
sojë,1
banjë,1
hapësirë,1
kadet hapësinor,-1
shëtitje në hapësirë,1
të ndarë,-1
i gjerë,1
lopatë,-1
spalaks,-1
shtrirje,1
gërshërë,1
shpellar,-1
me pezmatim,-1
rënkim spanjisht,1
qepë spanjolle,-1
rrah,-1
rezervë,-1
kohe e lire,1
gome rezerve,1
me kursim,1
kursimtar,1
brinjë këmbimi,-1
shkëndijë,1
boshllëk shkëndijash,1
xixëllon,1
vezullues,1
xixëllues,1
me madhësi harabeli,1
në mënyrë të rrallë,1
spartan,1
spazma,-1
laringit spazmatik,-1
spazmolizë,-1
spastike,-1
abasia spastike,-1
fshikëza spastike,-1
zorrës së trashë spastike,-1
paraliza spastike,-1
spasticitet,-1
pështyj,-1
shpatulloj,1
fletë me shpatull,1
spavin,-1
i spainuar,-1
shpatulla,-1
fol,-1
duke folur,1
shtize peshku,1
në formë maje shtize,1
e veçantë,1
Edukim special,-1
verdikt të posaçëm,-1
specialistike,1
specializimi,1
specializohen,1
specialiteti,1
specialiteti,1
specie,1
të specifikueshme,1
konkretisht,1
Specifikim,1
specifika,1
specifikuar,1
specifikues,1
specifikoni,1
djallëzore,1
argument i çuditshëm,1
në mënyrë të veçantë,1
specia,1
spektakël,1
me syze,-1
spektakolare,1
në mënyrë spektakolare,1
spektinomicina,-1
spektroskopi,1
analiza e spektrit,1
spekulare,1
spekulojnë,-1
spekulative,-1
në mënyrë spekulative,1
spekulativiteti,-1
spekulator,-1
të folurit,-1
çrregullimi i të folurit,-1
fjalim i pajisur,1
prodhimi i të folurit,1
Terapist ite folurit,-1
terapi e te folurit,1
i pagojë,-1
pagojë,-1
me shpejtësi,1
rrugë e shpejtësisë,1
i shpejte,1
magjepsës,1
magjistare,1
në mënyrë magjike,1
i magjepsur,1
drejtshkrimi,1
shpenzojnë,1
zbavitje shpenzimesh,1
harxhues,-1
shpenzues,-1
shpenzuar,1
e mbushur me spermë,-1
spermatofitet,-1
spermicide,-1
derdh,-1
derdhi,-1
duke derdhur,-1
derdhjet,-1
sphacelotheca reiliana,-1
sphaeriaceae,1
sphaerobolaceae,1
sphecidae,-1
grenzë sfekoide,-1
sfenion,1
spheniscidae,-1
shpend deti sphenisciform,-1
spheniscus,-1
sferike,1
devijimi sferik,-1
trekëndëshi sferik,1
trigonometria sferike,1
në mënyrë sferike,1
sferocit,-1
sferoide,1
molë sfinks,1
sphyrna,-1
tudes sphyrna,-1
sphyrna zygaena,-1
raft erëzash,-1
me aromë erëzash,-1
pikante,1
pikante,1
spick dhe span,1
pikante,-1
rrjete merimange,-1
spiel,1
nxjerr jashtë,1
sëmundja spielmeyer vogt,-1
spiff,1
spiffing,1
spik,-1
gozhdë,1
si thumba,-1
me gjemba,1
derdhet,-1
spillikins,-1
derdhje,-1
spina bifida,-1
plagë e spinaqit,1
anestezi kurrizore,-1
anestezi spinale,-1
lakimi i shtyllës kurrizore,-1
gisht i shtrënguar,1
boshtet,1
me gishta,-1
shtylla kurrizore majë,-1
pa kurriz,-1
mungesë kurrizore,-1
tjerrshmëria,1
e rrotullueshme,1
spinnbar,1
çrregullim spinocerebellar,-1
spinozë,1
spinoze,1
spinster,1
me gjemba,1
i mbështetur me gjemba,-1
tehe me gjemba,1
krimb me kokë gjemba,-1
gjethe me gjemba,1
me kërcell,1
spirale,-1
pranverë spirale,-1
spirillum minus,-1
shpirti,1
shpirt lart,1
i gjallë,1
me shpirt,1
shpirtërojnë,1
pa shpirt,-1
mungesë shpirtërore,-1
shpirtërore,-1
shpirtërore,1
shpirtërisht,1
shpirtërore,1
spirochaetales,1
spiroket,1
spironolakton,-1
nxjerr nga goja,-1
keq,-1
keqbërës,-1
me keqardhje,1
keqardhje,-1
imazh i pështyrë,1
spiv,1
spërkatje,-1
spërkatje,-1
spërkatës,1
spërkat,-1
spërkatur,-1
spërkat,1
këmba e shpejtë,-1
shpretkë,-1
i shkëlqyer,1
shkëlqyeshëm,1
i shkëlqyer,1
shkëlqimi,1
shkëlqimi,1
shpretkë,-1
splenitis,-1
splenomegalia,-1
i papërshkueshëm nga copa,-1
ndarë,-1
personalitet i ndarë,1
ndarja,-1
njollë,1
i njollosur,1
mburrje,1
spode,1
spodoptera,-1
spodoptera exigua,-1
prishin,-1
i prishur,-1
prishjen,-1
prishjet,-1
i prishur,-1
prishës,-1
duke prishur,-1
i prishur,-1
plaçkit,-1
i prishur,-1
e folur,-1
spondilartroza,-1
spondiliti,-1
spondilolisteza,-1
